Function Name,Total Self (ms),Avg Self (ms),Call Count,Top Location,Top Self (ms)
createOIDCConnection,1.631,0.408,4,../../../packages/trpc/server/routers/viewer/sso/updateOIDC.handler.ts:31:60,1.122
handleNotificationWhenNoSlots,1.624,0.271,6,../../../node_modules/@calcom/trpc/server/routers/viewer/slots/util.ts:691:22,0.512
"StringLiteral: ""type""",1.618,0.405,4,../../../packages/platform/types/event-types/event-types_2024_06_14/inputs/booking-fields.input.ts:937:9,1.026
prepareQueuesAndAttributesData,1.617,0.808,2,../../../packages/lib/server/getLuckyUser.ts:572:56,1.408
Identifier: typeof HttpError,1.604,0.229,7,../../../packages/features/bookings/lib/handleNewBooking/checkIfBookerEmailIsBlocked.ts:53:10,0.449
getUserAvatarUrl,1.580,1.580,1,../../../packages/trpc/server/routers/loggedInViewer/teamsAndUserProfilesQuery.handler.ts:86:11,1.580
appendChild,1.577,0.263,6,../../../packages/embeds/embed-core/src/embed.ts:578:43,0.481
getOutputRecurringSeatedBooking,1.577,1.577,1,src/ee/bookings/2024-08-13/services/output.service.ts:329:24,1.577
duplicateFunction,1.576,0.394,4,../../../packages/features/schedules/components/ScheduleListItem.tsx:114:30,0.719
startsWith,1.558,0.312,5,../../../packages/emails/src/templates/BaseScheduledEmail.tsx:53:11,1.000
Identifier: OutputBookingField_2024_0,1.548,1.548,1,../../../packages/platform/types/event-types/event-types_2024_06_14/outputs/booking-fields.output.ts:677:11,1.548
Identifier: <TFieldValues extends Fie,1.537,1.537,1,../../../packages/features/schedules/components/Schedule.tsx:108:13,1.537
Identifier: { status: BookingStatus; ,1.533,0.383,4,../../../packages/trpc/server/routers/viewer/bookings/confirm.handler.ts:134:7,0.670
dispatchCommand,1.526,0.763,2,../../../packages/ui/components/editor/plugins/ToolbarPlugin.tsx:471:62,0.850
getEventTypesFromGroup,1.523,0.762,2,../../../packages/trpc/server/routers/viewer/eventTypes/_router.ts:99:27,1.199
bulkUpdateToDefaultAvailability,1.523,1.523,1,../../../packages/trpc/server/routers/viewer/availability/schedule/_router.tsx:176:13,1.523
updateAppCredentials,1.511,1.511,1,../../../packages/trpc/server/routers/viewer/apps/_router.tsx:125:13,1.511
"Identifier: { name: ""notes""; type: ""t",1.499,1.499,1,../../../packages/lib/event-types/transformers/api-to-internal/booking-fields.ts:176:11,1.499
hasKeyInMetadata,1.498,0.375,4,../../../packages/lib/hooks/useHasPaidPlan.ts:15:35,0.677
Identifier: typeof globalThis,1.497,0.374,4,../../../packages/features/ee/sso/lib/jackson.ts:60:18,0.947
token,1.493,0.373,4,../../../packages/app-store/stripepayment/api/callback.ts:39:25,0.813
afterAll,1.492,0.497,3,src/modules/organizations/controllers/users/organizations-users.e2e-spec.ts:106:14,1.243
Identifier: BookingSeat,1.487,0.248,6,../../../packages/features/bookings/lib/handleSeats/reschedule/attendee/attendeeRescheduleSeatedBooking.ts:24:62,0.528
Identifier: typeof Redis,1.487,1.487,1,src/modules/redis/redis.service.ts:15:17,1.487
"Identifier: ({ children, features, st",1.481,1.481,1,../../../packages/features/bookings/Booker/Booker.tsx:546:11,1.481
Identifier: { location: string | null,1.480,0.740,2,../../../packages/features/bookings/lib/get-booking.ts:34:10,1.352
Identifier: 1,1.477,0.738,2,../../../packages/platform/constants/permissions.ts:12:27,1.267
createMock,1.472,0.736,2,src/modules/auth/guards/permissions/permissions.guard.spec.ts:21:33,1.146
Identifier: { status: BookingStatus; ,1.470,0.210,7,../../../packages/features/bookings/lib/handleSeats/reschedule/owner/moveSeatedBookingToNewTimeSlot.ts:104:9,0.443
Identifier: FC<BannerContainerProps>,1.459,0.729,2,../../../packages/features/shell/Shell.tsx:51:76,1.406
loadUsersByEventType,1.454,1.454,1,../../../packages/features/bookings/lib/handleNewBooking/loadUsers.ts:48:18,1.454
api,1.441,1.441,1,../../../packages/lib/domainManager/deploymentServices/cloudflare.ts:94:31,1.441
unlinkAccount,1.441,1.441,1,../../../packages/trpc/server/routers/loggedInViewer/unlinkConnectedAccount.handler.ts:14:31,1.441
getClient,1.440,1.440,1,../../../packages/trpc/server/routers/viewer/oAuth/_router.tsx:29:11,1.440
json,1.420,0.095,15,../../../packages/app-store/wipemycalother/api/wipe.ts:20:16,0.986
Identifier: ComponentType<EventRecurr,1.412,1.412,1,../../../packages/platform/atoms/event-types/wrappers/EventTypeWebWrapper.tsx:214:15,1.412
getEventTypesByViewer,1.410,0.705,2,../../../packages/trpc/server/routers/viewer/eventTypes/getByViewer.handler.ts:25:15,1.330
Identifier: IOption[],1.407,0.703,2,../../../packages/features/schedules/components/Schedule.tsx:495:9,1.063
getTeamMemberEmailForResponseOrContactUsingUrlQuery,1.406,0.469,3,../../../packages/trpc/server/routers/viewer/routing-forms/findTeamMembersMatchingAttributeLogicOfRoute.handler.ts:229:45,0.849
Identifier: NewBookingEventType,1.405,0.281,5,../../../packages/features/bookings/lib/handleSeats/create/createNewSeat.ts:129:39,0.527
Identifier: ReqBodyWithEnd,1.403,0.701,2,../../../packages/features/bookings/lib/handleNewBooking/getBookingData.ts:41:11,1.074
Identifier: { title: string; location,1.401,0.700,2,../../../packages/app-store/wipemycalother/lib/reschedule.ts:69:64,0.865
Identifier: { credentials: { type: st,1.400,1.400,1,../../../packages/features/bookings/lib/getAllCredentialsForUsersOnEvent/getAllCredentials.ts:74:9,1.400
getDurationFormatted,1.397,0.466,3,../../../packages/features/bookings/Booker/components/BookEventForm/BookFormAsModal.tsx:53:7,1.349
normalizePayload,1.391,1.391,1,../../../packages/lib/event-types/getEventTypesByViewer.ts:315:9,1.391
Identifier: { metadata: { requestedSl,1.391,0.199,7,../../../packages/features/ee/teams/components/TeamListItem.tsx:136:24,0.469
"StringLiteral: ""1916""",1.383,0.692,2,../../../node_modules/tzdata/timezone-data.json:1:158933,0.779
"Identifier: ({ options, value, onChan",1.381,1.381,1,../../../packages/features/eventtypes/components/tabs/assignment/EventTeamAssignmentTab.tsx:433:58,1.381
listOOOEntries,1.370,0.457,3,../../../packages/app-store/zapier/api/subscriptions/listOOOEntries.ts:50:27,1.164
"Identifier: ""minimal"" | ""primary"" | """,1.369,1.369,1,../../../packages/ui/components/disconnect-calendar-integration/DisconnectIntegration.tsx:28:18,1.369
getParsedAppKeysFromSlug,1.363,0.341,4,../../../packages/app-store/nextcloudtalk/lib/VideoApiAdapter.ts:38:28,1.159
Identifier: { name: string; id: numbe,1.362,0.681,2,../../../packages/lib/server/repository/schedule.ts:75:10,1.051
Identifier: { user: { id: number; met,1.353,0.451,3,../../../packages/app-store/routing-forms/pages/routing-link/getServerSideProps.ts:85:18,0.849
Identifier: (App & { credential: Cred,1.349,1.349,1,../../../packages/app-store/utils.ts:104:9,1.349
"Identifier: Omit<T, ""metadata"">",1.346,1.346,1,../../../packages/lib/server/repository/teamUtils.ts:8:9,1.346
Identifier: typeof CrmManager,1.344,1.344,1,../../../packages/features/tasker/tasks/crm/createCRMEvent.ts:125:20,1.344
Identifier: { status: BookingStatus; ,1.338,0.669,2,../../../packages/lib/server/repository/booking.ts:477:11,1.283
addClient,1.336,1.336,1,../../../packages/trpc/server/routers/viewer/oAuth/_router.tsx:46:11,1.336
roundRobinReassignment,1.330,0.665,2,../../../packages/trpc/server/routers/viewer/teams/roundRobin/roundRobinReassign.handler.ts:26:15,1.215
Identifier: { user: { name: string | ,1.324,0.441,3,../../../packages/features/auth/lib/next-auth-custom-adapter.ts:27:27,0.984
"Identifier: [T, ...T[]]",1.319,1.319,1,../../../packages/lib/server/getLuckyUser.ts:248:9,1.319
appCredentialsByType,1.315,1.315,1,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:180:13,1.315
getUsersDefaultConferencingApp,1.310,0.655,2,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:384:11,0.741
Identifier: ({ isEmbed }: { isEmbed?:,1.309,1.309,1,../../../packages/features/bookings/Booker/Booker.tsx:285:65,1.309
"Identifier: ""map"" | ""filter"" | ""code""",1.306,0.653,2,../../../packages/ui/components/icon/Icon.tsx:24:18,1.229
filteredList,1.303,1.303,1,../../../packages/trpc/server/routers/viewer/workflows/_router.tsx:255:11,1.303
useContext,1.300,0.650,2,../../../packages/features/ee/organizations/context/provider.ts:44:29,1.193
Identifier: { troubleshooterData?: { ,1.294,0.647,2,../../../packages/features/bookings/lib/handleNewBooking.ts:1155:13,1.169
checkIfItFallbackImage,1.292,0.431,3,../../../packages/ui/components/image-uploader/ImageUploader.tsx:143:11,1.207
Identifier: { id: number; workflow: {,1.288,1.288,1,../../../packages/features/ee/round-robin/roundRobinReassignment.ts:453:23,1.288
signIn,1.287,1.287,1,../../../packages/features/ee/impersonation/components/ImpersonatingBanner.tsx:26:36,1.287
withParsedServiceAccountKey,1.284,0.642,2,../../../packages/lib/server/repository/workspacePlatform.ts:71:11,1.151
getAllBookingsForRoundRobin,1.283,0.641,2,../../../packages/lib/server/getLuckyUser.ts:413:15,1.225
Identifier: EventBusyDate[],1.274,1.274,1,../../../packages/trpc/server/routers/viewer/availability/calendarOverlay.handler.ts:101:9,1.274
Identifier: { bookingFields: { name: ,1.264,1.264,1,../../../packages/features/bookings/Booker/utils/event.ts:41:9,1.264
Identifier: (props: { children: React,1.261,1.261,1,../../../packages/platform/atoms/selected-calendars/wrappers/SelectedCalendarsSettingsWebWrapper.tsx:163:7,1.261
getInviteLink,1.260,0.315,4,../../../packages/trpc/server/routers/viewer/teams/createInvite.handler.ts:32:24,0.817
renderComponent,1.258,0.629,2,../../../packages/app-store/routing-forms/components/react-awesome-query-builder/config/uiConfig.tsx:37:56,1.220
Identifier: (props: AvatarProps) => E,1.253,0.418,3,../../../packages/features/eventtypes/components/EditWeightsForAllTeamMembers.tsx:45:7,0.824
locationOptions,1.252,1.252,1,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:290:11,1.252
ThisKeyword: this,1.247,1.247,1,src/modules/prisma/prisma-read.service.ts:13:68,1.247
isEmbed,1.244,1.244,1,../../../packages/features/bookings/Booker/config.ts:166:40,1.244
getRoutedUsersWithContactOwnerAndFixedUsers,1.240,0.413,3,../../../packages/features/bookings/lib/handleNewBooking/loadUsers.ts:52:24,0.986
updateAllCRMEvents,1.232,1.232,1,../../../packages/core/EventManager.ts:508:31,1.232
authenticateBearerToken,1.225,0.612,2,src/modules/auth/strategies/api-auth/api-auth.strategy.ts:56:21,1.151
routedToPerPeriod,1.221,1.221,1,../../../packages/features/insights/server/trpc-router.ts:1702:19,1.221
setChangeSecret,1.219,0.609,2,../../../packages/features/webhooks/components/WebhookForm.tsx:250:23,0.642
"Identifier: typeof import(""/home/ssal",1.217,1.217,1,../../../packages/ui/components/form/date-range-picker/DateRangePicker.tsx:82:9,1.217
Identifier: number | null | undefined,1.205,0.301,4,../../../packages/trpc/server/routers/viewer/availability/team/listTeamAvailability.handler.ts:243:25,0.677
updatedClassString,1.196,0.598,2,../../../packages/embeds/embed-core/src/FloatingButton/FloatingButton.ts:105:23,1.068
getIdsFromUserIdsFilter,1.191,1.191,1,../../../packages/trpc/server/routers/viewer/bookings/get.handler.ts:176:64,1.191
Identifier: Pick<{ id: number; name: ,1.187,1.187,1,../../../packages/features/eventtypes/lib/getPublicEvent.ts:502:11,1.187
getAllActiveWorkflows,1.187,1.187,1,../../../packages/trpc/server/routers/viewer/workflows/_router.tsx:274:13,1.187
updateOIDC,1.182,1.182,1,../../../packages/trpc/server/routers/viewer/sso/_router.tsx:82:11,1.182
keyBy,1.179,0.589,2,../../../packages/trpc/server/routers/loggedInViewer/updateProfile.handler.ts:343:12,1.004
markdownToSafeHTML,1.175,1.175,1,../../../packages/features/eventtypes/lib/getPublicEvent.ts:476:17,1.175
Identifier: WorkflowTriggerEvents,1.168,0.389,3,../../../packages/features/ee/workflows/lib/reminders/emailReminderManager.ts:274:7,0.541
bookingDataSchemaGetter,1.166,1.166,1,../../../packages/features/bookings/lib/handleNewBooking.ts:371:28,1.166
getEventTypeById,1.162,1.162,1,../../../packages/trpc/server/routers/viewer/eventTypes/get.handler.ts:16:9,1.162
Identifier: { length?: number | undef,1.152,1.152,1,../../../packages/trpc/server/routers/viewer/eventTypes/update.handler.ts:173:44,1.152
getVideoAdapters,1.148,0.144,8,../../../packages/core/videoClient.ts:196:50,0.413
Identifier: AppStoreMetaData,1.138,0.228,5,../../../packages/features/credentials/handleDeleteCredential.ts:364:16,0.518
handleCustomValidations,1.130,0.565,2,../../../packages/trpc/server/routers/viewer/apps/updateAppCredentials.handler.ts:35:30,1.082
Identifier: { location: string | null,1.129,0.376,3,../../../packages/lib/getBooking.tsx:33:10,0.603
Identifier: MapConstructor,1.118,0.559,2,../../../packages/lib/server/repository/user.ts:437:23,0.911
handle,1.109,1.109,1,src/middleware/request-ids/request-id.interceptor.ts:19:11,1.109
setNewOnBookingWriteToPersonObjectField,1.107,1.107,1,../../../packages/app-store/salesforce/components/EventTypeAppCardInterface.tsx:396:26,1.107
showCroppedImage,1.105,0.552,2,../../../packages/ui/components/image-uploader/BannerUploader.tsx:189:23,0.597
getContext,1.098,1.098,1,../../../packages/features/data-table/components/DataTable.tsx:329:11,1.098
Identifier: ZodEffects<ZodObject<{ la,1.092,1.092,1,../../../packages/features/form-builder/fieldTypes.ts:6:55,1.092
Identifier: { title: string; location,1.091,0.545,2,../../../packages/features/ee/round-robin/utils/getDestinationCalendar.ts:32:9,0.606
Identifier: { startTime: string; endT,1.085,0.543,2,../../../node_modules/@calcom/trpc/server/routers/viewer/slots/util.ts:282:31,0.776
useBookingForm,1.081,0.540,2,../../../packages/platform/atoms/booker/BookerWebWrapper.tsx:95:21,0.965
getTimeFormatStringFromUserTimeFormat,1.076,1.076,1,../../../packages/features/bookings/lib/handleNewBooking.ts:996:15,1.076
scheduleNoShowTriggers,1.072,0.214,5,../../../packages/features/bookings/lib/handleConfirmation.ts:441:34,0.777
Identifier: ({ team: { children: { na,1.071,0.536,2,../../../packages/trpc/server/routers/loggedInViewer/getUserTopBanners.handler.ts:58:9,0.886
getHeading,1.051,1.051,1,../../../packages/emails/src/templates/TeamInviteEmail.tsx:29:8,1.051
bookingUnconfirmedCount,1.033,1.033,1,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:320:11,1.033
Identifier: { id: string; createdAt: ,1.030,1.030,1,../../../packages/trpc/server/routers/viewer/apiKeys/edit.handler.ts:41:9,1.030
silly,1.020,1.020,1,../../../packages/features/ee/workflows/lib/reminders/providers/twilioProvider.ts:33:23,1.020
Identifier: ZodObject<{ appCategories,1.019,1.019,1,../../../packages/app-store/apps.schemas.generated.ts:54:30,1.019
generateCreateEventTypeData,1.014,1.014,1,../../../packages/lib/server/repository/eventType.ts:126:12,1.014
Identifier: GetSubscriberOptions,1.013,0.203,5,../../../packages/features/bookings/lib/handleNewBooking.ts:1929:87,0.278
updateEnabled,1.002,0.501,2,../../../packages/app-store/hitpay/components/EventTypeAppCardInterface.tsx:29:13,0.640
getConnectedCalendars,1.000,0.250,4,../../../packages/lib/getConnectedDestinationCalendars.ts:239:44,0.593
error,0.996,0.332,3,../../../packages/core/videoClient.ts:233:42,0.504
Identifier: { defaultScheduleId: numb,0.994,0.497,2,../../../packages/trpc/server/routers/viewer/availability/util.ts:16:11,0.771
publish,0.989,0.198,5,../../../packages/trpc/server/routers/viewer/teams/publish.handler.ts:69:42,0.601
getAttendees,0.987,0.987,1,../../../packages/app-store/googlecalendar/lib/CalendarService.ts:276:10,0.987
addSecondaryEmail,0.986,0.986,1,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:486:11,0.986
findDelegationsWithServiceAccount,0.986,0.246,4,../../../packages/trpc/server/routers/viewer/domainWideDelegation/list.handler.ts:21:38,0.775
getTravelSchedules,0.985,0.985,1,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:500:11,0.985
findDetailedScheduleById,0.981,0.490,2,../../../packages/trpc/server/routers/viewer/availability/schedule/get.handler.ts:14:15,0.933
getRawBody,0.980,0.490,2,../../../packages/app-store/paypal/api/webhook.ts:74:26,0.935
listLocal,0.980,0.490,2,../../../packages/trpc/server/routers/viewer/apps/_router.tsx:37:11,0.531
weekSpan,0.979,0.489,2,../../../packages/lib/availability.ts:164:9,0.903
asyncPerf,0.979,0.489,2,../../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:308:39,0.699
filterUsersBasedOnWeights,0.978,0.489,2,../../../packages/lib/server/getLuckyUser.ts:501:8,0.685
getCalVideoRecordings,0.976,0.976,1,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:337:13,0.976
"Identifier: Omit<T & Record<""profile""",0.974,0.974,1,../../../packages/lib/server/repository/user.ts:521:12,0.974
Identifier: (props: { headStyles?: CS,0.963,0.963,1,../../../packages/emails/src/components/BaseEmailHtml.tsx:71:70,0.963
Identifier: typeof LRUCache,0.959,0.959,1,../../../packages/features/auth/lib/getServerSession.ts:18:14,0.959
toEqual,0.959,0.240,4,src/modules/organizations/controllers/event-types/organizations-event-types.e2e-spec.ts:607:46,0.737
Identifier: ZodEffects<ZodEffects<Zod,0.958,0.958,1,../../../packages/trpc/server/routers/viewer/slots/getSchedule.schema.ts:5:39,0.958
Identifier: { name: string | null; id,0.952,0.476,2,../../../packages/trpc/server/routers/loggedInViewer/teamsAndUserProfilesQuery.handler.ts:89:12,0.699
createTeamEventType,0.950,0.317,3,src/modules/slots/slots-2024-09-04/controllers/e2e/org-team-event-type-slots.controller.e2e-spec.ts:165:89,0.506
Identifier: UseTRPCMutationResult<{ o,0.934,0.467,2,../../../packages/features/bookings/Booker/components/hooks/useVerifyEmail.ts:60:36,0.521
