Function Name,Total Self (ms),Avg Self (ms),Call Count,Top Location,Top Self (ms)
"Identifier: ""-"" | ""+""",0.150,0.150,1,../../packages/app-store/zoho-bigin/lib/CrmService.ts:307:59,0.150
Identifier: { clientSecret: string; n,0.150,0.150,1,../../packages/trpc/server/routers/viewer/oAuth/addClient.handler.ts:32:9,0.150
"Identifier: Map<""TEXT"" | ""NUMBER"" | """,0.149,0.149,1,../../packages/app-store/routing-forms/lib/getQueryBuilderConfig.ts:32:6,0.149
Identifier: { id: number; uid: string,0.147,0.147,1,../../packages/trpc/server/routers/viewer/payments/chargeCard.handler.ts:126:11,0.147
Identifier: { [userId: number]: Date;,0.147,0.147,1,../../packages/lib/server/getLuckyUser.ts:116:33,0.147
Identifier: Request | NextApiRequest,0.146,0.073,2,../../packages/lib/getIP.ts:19:10,0.118
Identifier: (props?: (ConfigVariants<,0.145,0.145,1,../../packages/ui/components/button/Button.tsx:13:48,0.145
"StringLiteral: ""viewer""",0.145,0.145,1,server/lib/ssr.ts:70:19,0.145
Identifier: { userId: number; timeZon,0.144,0.144,1,../../packages/trpc/server/routers/viewer/organizations/updateUser.handler.ts:97:29,0.144
Identifier: UserProfile,0.144,0.072,2,../../packages/trpc/server/routers/loggedInViewer/platformMe.handler.ts:33:20,0.108
Identifier: string | number | boolean,0.142,0.071,2,modules/event-types/views/event-types-listing-view.tsx:374:11,0.126
Identifier: { length: number; destina,0.142,0.142,1,../../packages/core/builders/CalendarEvent/builder.ts:156:11,0.142
Identifier: { name: string; id: numbe,0.141,0.141,1,../../packages/trpc/server/routers/viewer/teams/updateInternalNotesPresets.handler.ts:84:9,0.141
Identifier: ZodOptional<ZodArray<ZodO,0.139,0.139,1,../../packages/trpc/server/routers/viewer/workflows/util.ts:793:26,0.139
Identifier: { name: string; options: ,0.137,0.137,1,../../packages/trpc/server/routers/viewer/attributes/get.handler.ts:55:8,0.137
getStripeCustomerIdFromUserId,0.137,0.137,1,../../packages/features/ee/teams/lib/payments.ts:57:54,0.137
Identifier: UseFormReturn<{ name: str,0.136,0.068,2,../../packages/features/ee/teams/pages/team-profile-view.tsx:309:12,0.123
Identifier: { id: number; uid: string,0.134,0.067,2,../../packages/features/bookings/lib/handleNewBooking.ts:961:34,0.090
"Identifier: (externalId: string, cred",0.133,0.067,2,../../packages/features/bookings/Booker/components/OverlayCalendar/OverlayCalendar.tsx:72:33,0.114
Identifier: { eventType: { parentId: ,0.133,0.133,1,lib/daily-webhook/getBooking.ts:53:9,0.133
Identifier: ({ hasError: boolean; for,0.133,0.133,1,../../packages/app-store/routing-forms/trpc/forms.handler.ts:108:11,0.133
Identifier: { id: string; },0.132,0.132,1,../../packages/trpc/server/routers/viewer/attributes/edit.handler.ts:116:9,0.132
Identifier: { profiles: { readOnly?: ,0.130,0.130,1,../../packages/features/ee/workflows/pages/index.tsx:143:8,0.130
Identifier: { orgOwner: { name: strin,0.129,0.065,2,../../packages/trpc/server/routers/viewer/organizations/create.handler.ts:236:15,0.080
Identifier: (string | undefined)[],0.129,0.129,1,../../packages/features/bookings/lib/isEventTypeLoggingEnabled.ts:8:8,0.129
Identifier: typeof EventTypeRepositor,0.128,0.064,2,../../packages/trpc/server/routers/viewer/eventTypes/getEventTypesFromGroup.handler.ts:24:43,0.097
Identifier: DateTimeFormat,0.128,0.128,1,../../packages/trpc/server/routers/viewer/slots/util.ts:592:8,0.128
Identifier: Workflow[],0.126,0.063,2,../../packages/trpc/server/routers/viewer/workflows/getAllActiveWorkflows.handler.ts:52:9,0.069
Identifier: Omit<{ luckyUsers?: numbe,0.126,0.126,1,../../packages/features/bookings/lib/create-booking.ts:14:9,0.126
Identifier: {},0.125,0.125,1,../../packages/app-store/_components/DynamicComponent.tsx:7:8,0.125
Identifier: { user: { name: string | ,0.123,0.062,2,../../packages/lib/server/repository/profile.ts:342:17,0.074
Identifier: { name: string | null; em,0.122,0.061,2,../../packages/trpc/server/routers/viewer/admin/sendPasswordReset.handler.ts:31:7,0.095
Identifier: (() => Promise<typeof imp,0.122,0.122,1,../../packages/app-store/_utils/getCrm.ts:18:8,0.122
toHaveAttribute,0.119,0.119,1,components/dialog/__tests__/RerouteDialog.test.tsx:263:56,0.119
timeout,0.119,0.119,1,../../packages/features/ee/common/server/LicenseKeyService.ts:69:14,0.119
diff,0.117,0.117,1,../../packages/features/bookings/Booker/components/Header.tsx:42:8,0.117
setIsEmbed,0.117,0.117,1,../../packages/embeds/embed-core/src/embed-iframe.ts:321:6,0.117
Identifier: unknown,0.116,0.116,1,../../packages/trpc/server/routers/viewer/teams/publish.handler.ts:75:9,0.116
"Identifier: { fontWeight: ""normal""; f",0.116,0.116,1,../../packages/emails/src/templates/MonthlyDigestEmail.tsx:118:11,0.116
Identifier: { isUsingAttributeWeights,0.116,0.116,1,../../packages/app-store/routing-forms/components/SingleForm.tsx:399:10,0.116
fixme,0.115,0.057,2,playwright/integrations.e2e.ts:172:73,0.073
Identifier: { userId: number; period_,0.113,0.113,1,../../packages/features/insights/server/routing-events.ts:932:14,0.113
Identifier: PerformanceObserver | und,0.113,0.113,1,../../packages/lib/server/perfObserver.ts:7:6,0.113
Identifier: BlockType,0.112,0.112,1,../../packages/ui/components/editor/plugins/ToolbarPlugin.tsx:44:6,0.112
Identifier: { keys: JsonValue; slug: ,0.111,0.111,1,lib/apps/installation/[[...step]]/getServerSideProps.ts:77:9,0.111
Identifier: { expiresAt: Date | null;,0.111,0.111,1,../../packages/features/ee/api-keys/components/ApiKeyDialogForm.tsx:104:16,0.111
Identifier: { name: string; logo: str,0.111,0.111,1,../../packages/trpc/server/routers/viewer/oAuth/getClient.handler.ts:23:9,0.111
Identifier: Partial<{ id: number; use,0.110,0.110,1,../../node_modules/@calcom/trpc/server/routers/viewer/availability/util.ts:43:9,0.110
"Identifier: ""loggedInViewer""",0.110,0.110,1,../../packages/trpc/server/routers/loggedInViewer/_router.tsx:32:34,0.110
Identifier: { metadata: { proPaidForB,0.110,0.055,2,../../packages/lib/server/repository/profile.ts:329:18,0.074
"Identifier: ""list""",0.110,0.110,1,pages/404.tsx:207:16,0.110
Identifier: { url: string; message: s,0.108,0.054,2,../../packages/trpc/server/routers/viewer/teams/create.handler.ts:89:13,0.074
Identifier: Sql,0.108,0.108,1,../../packages/features/insights/server/routing-events.ts:537:11,0.108
"Identifier: { reasonEnum: ""SALESFORCE",0.106,0.106,1,../../packages/app-store/salesforce/lib/assignmentReasonHandler.ts:27:13,0.106
Identifier: User,0.105,0.053,2,../../packages/core/builders/CalendarEvent/builder.ts:82:11,0.087
Identifier: WorkflowType[],0.104,0.104,1,../../packages/lib/server/repository/workflow.ts:230:13,0.104
Identifier: { name: string; email: st,0.101,0.101,1,../../packages/lib/buildCalEventFromBooking.ts:94:15,0.101
Identifier: (props: { onSubmit: () =>,0.101,0.101,1,components/setup/AdminUser.tsx:14:70,0.101
Identifier: (eventType: { id?: number,0.101,0.101,1,../../packages/core/getUserAvailability.ts:260:53,0.101
Type,0.099,0.099,1,../../packages/platform/types/schedules/schedules-2024-06-11/inputs/update-schedule.input.ts:45:4,0.099
setLinkUrl,0.099,0.099,1,../../packages/ui/components/editor/plugins/ToolbarPlugin.tsx:79:33,0.099
Identifier: { name: string; team: { n,0.099,0.099,1,../../packages/trpc/server/routers/viewer/workflows/get.handler.ts:27:9,0.099
Identifier: { fontWeight: number; mar,0.099,0.099,1,../../packages/emails/src/templates/OrgAutoInviteEmail.tsx:91:11,0.099
Identifier: BookingEventType,0.098,0.049,2,../../packages/lib/bookings/buildEventUrlFromBooking.ts:38:20,0.090
Identifier: ExchangeService,0.098,0.098,1,../../packages/app-store/exchange2016calendar/lib/CalendarService.ts:236:61,0.098
Identifier: { id: number; uid: string,0.098,0.098,1,../../packages/features/insights/server/events.ts:410:13,0.098
Identifier: string | boolean,0.097,0.097,1,../../packages/lib/constants.ts:102:13,0.097
"Identifier: ""user-settings"" | ""setup-",0.097,0.097,1,modules/getting-started/[[...step]]/onboarding-view.tsx:100:8,0.097
Identifier: { calendarId?: string | n,0.097,0.097,1,test/utils/bookingScenario/expects.ts:1192:8,0.097
"Identifier: (Omit<RoutingFormType, ""f",0.095,0.095,1,../../packages/features/insights/server/virtual-queues.ts:86:11,0.095
Identifier: EventRequestSMS,0.095,0.095,1,../../packages/emails/email-manager.ts:395:8,0.095
Identifier: { type: string; user: { e,0.095,0.095,1,../../packages/app-store/_utils/oauth/markTokenAsExpired.ts:8:7,0.095
getUserAndEventTypeSlug,0.094,0.094,1,../../packages/app-store/routing-forms/getEventTypeRedirectUrl.ts:70:8,0.094
Identifier: TProps,0.092,0.092,1,../../packages/features/form-builder/Components.tsx:210:13,0.092
setShowLocationModal,0.091,0.091,1,components/dialog/EditLocationDialog.tsx:329:35,0.091
Identifier: { length: number; id: num,0.091,0.091,1,playwright/integrations.e2e.ts:98:9,0.091
Identifier: typeof WebCredentials,0.091,0.091,1,../../packages/app-store/exchange2016calendar/lib/CalendarService.ts:237:24,0.091
getSelectedRowModel,0.090,0.090,1,../../packages/features/users/components/UserTable/PlatformManagedUsersTable.tsx:303:8,0.090
"Identifier: typeof import(""/home/ssal",0.090,0.090,1,../../node_modules/dayjs/index.d.ts:418:79,0.090
uuidv4,0.089,0.089,1,playwright/fixtures/payments.ts:19:15,0.089
Identifier: { id: string; appId: stri,0.089,0.089,1,../../packages/features/webhooks/lib/getWebhooks.ts:80:9,0.089
Identifier: { id: string; userId: num,0.089,0.089,1,../../packages/features/webhooks/lib/scheduleTrigger.ts:499:17,0.089
Identifier: 401,0.089,0.089,1,../../packages/app-store/closecom/api/callback.ts:32:25,0.089
Identifier: { usernameOrEmail: string,0.089,0.089,1,../../packages/trpc/server/routers/viewer/teams/inviteMember/inviteMember.handler.ts:281:9,0.089
Identifier: { label: string; id: stri,0.088,0.088,1,../../packages/app-store/routing-forms/lib/selectOptions.ts:44:8,0.088
Identifier: { form: SerializableForm<,0.088,0.088,1,../../packages/lib/server/getRoutedUrl.ts:137:13,0.088
Identifier: { isDynamic: boolean; per,0.088,0.088,1,../../packages/lib/defaultEvents.ts:137:6,0.088
Identifier: { bookingUid: string | nu,0.088,0.088,1,../../packages/emails/src/templates/OrganizerRequestEmail.tsx:8:8,0.088
hashAPIKey,0.087,0.087,1,../../packages/features/ee/api-keys/lib/findValidApiKey.ts:5:20,0.087
Identifier: SetConstructor,0.084,0.084,1,../../packages/lib/server/getLuckyUser.ts:336:47,0.084
Identifier: { locale: string; CalComV,0.084,0.084,1,server/lib/ssr.ts:71:34,0.084
Identifier: SafeParseReturnType<{ [x:,0.083,0.083,1,../../packages/lib/hooks/useTypedQuery.ts:61:7,0.083
"Identifier: ""error""",0.081,0.081,1,modules/auth/login-view.tsx:276:38,0.081
"Identifier: { ""/*"": string; name: str",0.081,0.041,2,../../packages/app-store/synthflow/api/add.ts:9:8,0.078
Identifier: { hosts: { user: UserWith,0.081,0.081,1,../../packages/features/ee/round-robin/roundRobinManualReassignment.ts:261:10,0.081
Identifier: AttributeInput,0.079,0.079,1,../../packages/trpc/server/routers/viewer/attributes/attributeUtils.ts:70:52,0.079
Identifier: AppFrontendPayload,0.079,0.079,1,../../packages/ui/components/apps/AppCard.tsx:134:10,0.079
min,0.078,0.078,1,modules/auth/login-view.tsx:62:16,0.078
Identifier: Partial<FormValues>,0.077,0.077,1,../../packages/platform/atoms/event-types/hooks/useEventTypeForm.ts:250:10,0.077
"Identifier: ({ children, variant, rot",0.074,0.074,1,../../packages/lib/OgImages.tsx:137:6,0.074
Identifier: ArrayConstructor,0.074,0.074,1,../../packages/embeds/embed-core/src/embed.ts:455:27,0.074
toggleValue,0.073,0.073,1,../../packages/features/bookings/Booker/components/hooks/useOverlayCalendar.ts:68:40,0.073
addToRemoveQueue,0.073,0.073,1,../../packages/platform/atoms/src/components/ui/use-toast.ts:91:21,0.073
Identifier: { data: objectOutputType<,0.069,0.069,1,../../packages/trpc/server/routers/loggedInViewer/getCalVideoRecordings.handler.ts:20:11,0.069
Identifier: { id: number; },0.068,0.068,1,../../packages/trpc/server/routers/viewer/eventTypes/create.handler.ts:76:16,0.068
Identifier: (string | { iframe: Ifram,0.068,0.068,1,components/apps/AppPage.tsx:175:12,0.068
"FirstTemplateToken: ""mockResolvedValue""",0.066,0.066,1,test/utils/bookingScenario/bookingScenario.ts:1884:13,0.066
"Identifier: ({ options, value, custom",0.066,0.066,1,../../packages/features/eventtypes/components/tabs/assignment/EventTeamAssignmentTab.tsx:86:39,0.066
Identifier: InternalTeamBilling,0.064,0.064,1,../../packages/trpc/server/routers/viewer/teams/hasActiveTeamPlan.handler.ts:29:10,0.064
Identifier: { bookingFields: { name: ,0.063,0.063,1,../../packages/lib/server/repository/event.ts:16:11,0.063
getSenderId,0.063,0.063,1,../../packages/sms/sms-manager.ts:86:21,0.063
setOpenMemberInvitationModal,0.061,0.061,1,../../packages/features/ee/teams/components/TeamListItem.tsx:130:51,0.061
getRandomness,0.060,0.060,1,../../packages/app-store/office365calendar/lib/CalendarService.ts:406:63,0.060
Identifier: { id: number; userId: num,0.055,0.055,1,../../packages/features/domain-wide-delegation/domain-wide-delegation.ts:26:29,0.055
"Identifier: ({ hideInvitationModal, s",0.054,0.054,1,../../packages/features/ee/teams/pages/team-members-view.tsx:95:16,0.054
Identifier: typeof LookupTarget,0.054,0.054,1,../../packages/lib/server/repository/profile.ts:86:14,0.054
getFieldsThatRemainSame,0.054,0.054,1,components/dialog/RerouteDialog.tsx:473:10,0.054
Identifier: { readonly redirect: { re,0.053,0.053,1,lib/d/[link]/[slug]/getServerSideProps.tsx:84:15,0.053
Identifier: { rrSkipToAccountLookupFi,0.053,0.026,2,../../packages/app-store/salesforce/lib/assignmentReasonHandler.ts:67:33,0.027
Identifier: SalesforceCRMService,0.052,0.052,1,../../packages/app-store/salesforce/lib/routingForm/incompleteBookingAction.ts:27:10,0.052
Identifier: string | string[] | null ,0.050,0.050,1,../../packages/lib/getIP.ts:22:9,0.050
Identifier: { name: string; email: st,0.048,0.048,1,../../packages/features/bookings/lib/handleNewBooking.ts:404:6,0.048
Identifier: { readonly permanent: fal,0.047,0.024,2,lib/getTemporaryOrgRedirect.ts:65:9,0.025
parseFromString,0.047,0.047,1,../../packages/ui/components/editor/plugins/ToolbarPlugin.tsx:352:24,0.047
Identifier: { title: string; content:,0.046,0.046,1,../../packages/app-store/feishucalendar/lib/BotService.ts:8:12,0.046
setIsPasswordVisible,0.044,0.044,1,../../packages/app-store/hitpay/components/KeyInput.tsx:83:37,0.044
Identifier: { email: string; noShow: ,0.042,0.042,1,../../packages/features/handleMarkNoShow.ts:27:23,0.042
Identifier: UseFormReturn<{ operatorO,0.041,0.041,1,../../packages/features/data-table/components/filters/NumberFilterOptions.tsx:49:21,0.041
Identifier: 404,0.041,0.041,1,pages/api/teams/api/create.ts:71:45,0.041
"Identifier: ""BAD_REQUEST""",0.041,0.041,1,../../node_modules/@calcom/trpc/server/routers/viewer/teams/inviteMember/utils.ts:79:25,0.041
Identifier: { id: string; action: { v,0.039,0.039,1,../../packages/lib/server/getTeamMemberEmailFromCrm.ts:87:7,0.039
Identifier: { safeBio: string; name: ,0.039,0.039,1,../../packages/features/ee/organizations/pages/settings/other-team-members-view.tsx:38:26,0.039
useInsightsFacetedUniqueValues,0.039,0.039,1,../../packages/features/insights/hooks/useInsightsBookings.ts:29:41,0.039
namespaced,0.036,0.036,1,../../packages/trpc/server/routers/viewer/admin/_router.ts:49:41,0.036
Identifier: ZodObject<{ teamIdToExclu,0.034,0.034,1,../../packages/trpc/server/routers/viewer/organizations/getMembers.schema.ts:9:52,0.034
Identifier: GetServerSidePropsResult<,0.034,0.034,1,lib/withNonce.tsx:20:21,0.034
press,0.033,0.033,1,playwright/lib/testUtils.ts:167:4,0.033
Identifier: (props: IConfirmDialogWip,0.033,0.033,1,../../packages/app-store/wipemycalother/components/wipeMyCalActionButton.tsx:32:11,0.033
Identifier: { destination: string; pe,0.033,0.033,1,../../packages/features/ee/payments/pages/payment.tsx:66:11,0.033
Identifier: { calVideoLogo: string | ,0.033,0.033,1,../../packages/trpc/server/routers/viewer/organizations/update.handler.ts:151:16,0.033
getStepsAndHeadersForUser,0.032,0.016,2,modules/getting-started/[[...step]]/onboarding-view.tsx:113:29,0.026
url,0.031,0.031,1,playwright/organization/lib/gotoPathAndExpectRedirectToOrgDomain.ts:29:29,0.031
setRoute,0.029,0.029,1,../../packages/app-store/routing-forms/pages/route-builder/[...appPages].tsx:673:21,0.029
isBetween,0.027,0.027,1,../../packages/core/bookingLimits/getBusyTimesFromLimits.ts:149:13,0.027
Identifier: (props: DialogProps) => E,0.027,0.014,2,../../packages/features/eventtypes/components/tabs/instant/InstantEventController.tsx:454:13,0.023
Identifier: CookieSerializeOptions,0.027,0.027,1,../../packages/lib/default-cookies.ts:57:15,0.027
"Identifier: ({ label, trashIcon, isGl",0.027,0.027,1,../../packages/features/apps/components/DisconnectIntegration.tsx:40:6,0.027
Identifier: { readonly accepted: true,0.026,0.026,1,../../packages/lib/server/queries/teams/index.ts:120:15,0.026
Identifier: { slug: string | null; pa,0.025,0.025,1,../../packages/lib/bookings/buildEventUrlFromBooking.ts:38:8,0.025
Identifier: typeof ErrorBoundary,0.025,0.025,1,../../packages/features/shell/Shell.tsx:242:11,0.025
Identifier: ForwardRefExoticComponent,0.024,0.024,1,../../packages/features/eventtypes/components/tabs/advanced/EventAdvancedTab.tsx:856:30,0.024
bookTimeSlot,0.024,0.024,1,playwright/managed-event-types.e2e.ts:83:10,0.024
Identifier: Pick<{ id: number; teamId,0.021,0.021,1,../../node_modules/@calcom/trpc/server/routers/viewer/teams/inviteMember/utils.ts:158:23,0.021
Identifier: { destination: string; pe,0.020,0.020,1,lib/reschedule/[uid]/getServerSideProps.ts:145:11,0.020
Identifier: TRPCError,0.020,0.020,1,../../packages/trpc/server/routers/viewer/domainWideDelegation/utils.ts:85:10,0.020
"StringLiteral: ""select""",0.020,0.020,1,../../packages/lib/csvUtils.ts:72:32,0.020
toHaveValue,0.017,0.017,1,playwright/fixtures/regularBookings.ts:135:41,0.017
StringLiteral: any,0.014,0.007,2,components/setup/StepDone.tsx:25:22,0.009
